Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV 1_280		Cond		Conc B		Injection		Run Log		Fraction		UV 1_280_CUT_TEMP@100,BASEM		UV 2_350	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU	ml	mAU
0.119564	0.906793	0.24191	88.437645	1.220845	0							0.122346	-2.892302	0.608947	-0.241234
0.120063	0.907552	0.242908	88.440834	1.225839	0							0.122845	-2.892127	0.611444	-0.242686
0.120563	0.908131	0.243907	88.443954	1.230833	0							0.123345	-2.891951	0.613941	-0.242648
0.121062	0.908692	0.244906	88.446777	1.235828	0							0.123844	-2.891776	0.616438	-0.241897
0.121561	0.909262	0.245905	88.449341	1.240822	0							0.124343	-2.8916	0.618935	-0.239368
0.122061	0.909824	0.246903	88.451782	1.245817	0							0.124843	-2.891424	0.621432	-0.237861
0.12256	0.910392	0.247902	88.454407	1.250811	0							0.125342	-2.891067	0.623928	-0.238
0.123059	0.910788	0.248901	88.456825	1.255805	0							0.125841	-2.890709	0.626425	-0.238618
0.123559	0.910731	0.2499	88.458931	1.2608	0							0.126341	-2.890352	0.628922	-0.237948
0.124058	0.910537	0.250898	88.461029	1.265794	0							0.12684	-2.889994	0.631419	-0.234824
0.124558	0.910342	0.251897	88.463409	1.270789	0							0.12734	-2.889636	0.633916	-0.232071
0.125057	0.910146	0.252896	88.465553	1.275783	0							0.127839	-2.889279	0.636413	-0.232037
0.125556	0.909952	0.253895	88.46759	1.280777	0							0.128338	-2.888921	0.63891	-0.231843
0.126056	0.910313	0.254893	88.469666	1.285772	0							0.128838	-2.888563	0.641406	-0.233684
0.126555	0.910746	0.255892	88.471634	1.290766	0							0.129337	-2.888206	0.643903	-0.236255
0.127054	0.911179	0.256891	88.473625	1.295761	0							0.129836	-2.887848	0.6464	-0.236851
0.127554	0.911611	0.25789	88.475075	1.300755	0							0.130336	-2.887668	0.648897	-0.237396
0.128053	0.912043	0.258888	88.476334	1.305749	0							0.130835	-2.887487	0.651394	-0.239424
0.128553	0.912685	0.259887	88.47773	1.310744	0							0.131335	-2.887306	0.653891	-0.242103
0.129052	0.913647	0.260886	88.479057	1.315738	0							0.131834	-2.887126	0.656388	-0.243775
0.129551	0.914615	0.261885	88.480469	1.320732	0							0.132333	-2.886945	0.658884	-0.242878
0.130051	0.915572	0.262883	88.481598	1.325727	0							0.132833	-2.886765	0.661381	-0.239712
0.13055	0.916539	0.263882	88.482536	1.330721	0							0.133332	-2.886584	0.663878	-0.239411
0.131049	0.917503	0.264881	88.483696	1.335716	0							0.133831	-2.886403	0.666375	-0.239843
0.131549	0.919096	0.265879	88.485054	1.34071	0							0.134331	-2.886223	0.668872	-0.237951
0.132048	0.920828	0.266878	88.486305	1.345704	0							0.13483	-2.886042	0.671369	-0.237028
0.132547	0.922548	0.267877	88.486893	1.350699	0							0.13533	-2.885675	0.673865	-0.236369
0.133047	0.924283	0.268876	88.487656	1.355693	0							0.135829	-2.885307	0.676362	-0.233614
0.133546	0.925975	0.269874	88.488708	1.360688	0							0.136328	-2.88494	0.678859	-0.230265
0.134046	0.927591	0.270873	88.489082	1.365682	0							0.136828	-2.884572	0.681356	-0.230119
0.134545	0.929782	0.271872	88.489433	1.370676	0							0.137327	-2.884205	0.683853	-0.231514
0.135044	0.931901	0.272871	88.48999	1.375671	0							0.137826	-2.883837	0.68635	-0.230906
0.135544	0.934011	0.273869	88.490562	1.380665	0							0.138326	-2.88347	0.688847	-0.232017
0.136043	0.93612	0.274868	88.491158	1.38566	0							0.138825	-2.883102	0.691343	-0.230944
0.136542	0.938245	0.275867	88.491783	1.390654	0							0.139324	-2.882735	0.69384	-0.230882
0.137042	0.940452	0.276866	88.49263	1.395648	0							0.139824	-2.882367	0.696337	-0.230929
0.137541	0.942696	0.277864	88.493698	1.400643	0							0.140323	-2.882182	0.698834	-0.230283
0.138041	0.944928	0.278863	88.494293	1.405637	0							0.140823	-2.881996	0.701331	-0.230244
0.13854	0.947159	0.279862	88.494591	1.410632	0							0.141322	-2.881811	0.703828	-0.230738
0.139039	0.949398	0.280861	88.494972	1.415626	0							0.141821	-2.881626	0.706325	-0.23012
0.139539	0.951637	0.281859	88.495522	1.42062	0							0.142321	-2.88144	0.708821	-0.231592
0.140038	0.954962	0.282858	88.495956	1.425615	0							0.14282	-2.881255	0.711318	-0.234959
0.140537	0.959026	0.283857	88.496216	1.430609	0							0.143319	-2.88107	0.713815	-0.234903
0.141037	0.963172	0.284856	88.496758	1.435604	0							0.143819	-2.880884	0.716312	-0.234485
0.141536	0.967308	0.285854	88.497375	1.440598	0							0.144318	-2.880699	0.718809	-0.234153
0.142036	0.971456	0.286853	88.49749	1.445592	0							0.144818	-2.880513	0.721306	-0.233164
0.142535	0.975689	0.287852	88.497772	1.450587	0							0.145317	-2.880137	0.723803	-0.231479
0.143034	0.980517	0.288851	88.498161	1.455581	0							0.145816	-2.87976	0.726299	-0.229518
0.143534	0.985437	0.289849	88.498634	1.460576	0							0.146316	-2.879383	0.728796	-0.229058
0.144033	0.990384	0.290848	88.499168	1.46557	0							0.146815	-2.879007	0.731293	-0.230156
0.144532	0.995307	0.291847	88.499542	1.470564	0							0.147314	-2.87863	0.73379	-0.229006
0.145032	1.000213	0.292845	88.499916	1.475559	0							0.147814	-2.878253	0.736287	-0.228538
0.145531	1.005658	0.293844	88.500305	1.480553	0							0.148313	-2.877876	0.738784	-0.230794
0.14603	1.012588	0.294843	88.500549	1.485548	0							0.148813	-2.8775	0.741281	-0.232511
0.14653	1.019773	0.295842	88.50071	1.490542	0							0.149312	-2.877123	0.743777	-0.231516
0.147029	1.026952	0.29684	88.501144	1.495536	0							0.149811	-2.876746	0.746274	-0.231685
0.147529	1.034129	0.297839	88.501808	1.500531	0							0.150311	-2.876556	0.748771	-0.233191
0.148028	1.041396	0.298838	88.502327	1.505525	0							0.15081	-2.876367	0.751268	-0.236029
0.148527	1.049401	0.299837	88.503014	1.51052	0							0.151309	-2.876177	0.753765	-0.237385
0.149027	1.057784	0.300835	88.503288	1.515514	0							0.151809	-2.875987	0.756262	-0.235878
0.149526	1.066254	0.301834	88.503502	1.520508	0							0.152308	-2.875797	0.758759	-0.235246
0.150025	1.074624	0.302833	88.503738	1.525503	0							0.152808	-2.875607	0.761255	-0.234894
0.150525	1.083039	0.303832	88.504013	1.530497	0							0.153307	-2.875417	0.763752	-0.233016
0.151024	1.090973	0.30483	88.504005	1.535491	0							0.153806	-2.875227	0.766249	-0.232949
0.151524	1.099535	0.305829	88.50428	1.540486	0							0.154306	-2.875038	0.768746	-0.23413
0.152023	1.108129	0.306828	88.504784	1.54548	0							0.154805	-2.874848	0.771243	-0.234873
0.152522	1.116716	0.307827	88.504951	1.550475	0							0.155304	-2.874463	0.77374	-0.235343
0.153022	1.125318	0.308825	88.50518	1.555469	0							0.155804	-2.874077	0.776237	-0.236066
0.153521	1.133758	0.309824	88.505463	1.560463	0							0.156303	-2.873692	0.778733	-0.236639
0.15402	1.141948	0.310823	88.506058	1.565458	0							0.156802	-2.873307	0.78123	-0.236731
0.15452	1.151137	0.311822	88.50647	1.570452	0							0.157302	-2.872921	0.783727	-0.237028
0.155019	1.160527	0.31282	88.506645	1.575447	0							0.157801	-2.872536	0.786224	-0.237851
0.155519	1.169865	0.313819	88.506851	1.580441	0							0.158301	-2.872151	0.788721	-0.237781
0.156018	1.179239	0.314818	88.507126	1.585435	0							0.1588	-2.871765	0.791218	-0.23626
0.156517	1.188027	0.315817	88.507111	1.59043	0							0.159299	-2.87138	0.793715	-0.235712
0.157017	1.196652	0.316815	88.507339	1.595424	0							0.159799	-2.870995	0.796211	-0.233676
0.157516	1.205398	0.317814	88.507545	1.600419	0							0.160298	-2.8708	0.798708	-0.232567
0.158015	1.214129	0.318813	88.507637	1.605413	0							0.160797	-2.870607	0.801205	-0.232262
0.158515	1.222819	0.319812	88.507927	1.610407	0							0.161297	-2.870413	0.803702	-0.232491
0.159014	1.231378	0.32081	88.507942	1.615402	0							0.161796	-2.870219	0.806199	-0.233096
0.159514	1.239277	0.321809	88.508087	1.620396	0							0.162296	-2.870025	0.808696	-0.233408
0.160013	1.247315	0.322808	88.508133	1.625391	0							0.162795	-2.869831	0.811193	-0.234794
0.160512	1.255363	0.323806	88.508232	1.630385	0							0.163294	-2.869637	0.813689	-0.236186
0.161012	1.263388	0.324805	88.508362	1.635379	0							0.163794	-2.869443	0.816186	-0.238174
0.161511	1.271395	0.325804	88.508438	1.640374	0							0.164293	-2.869249	0.818683	-0.238647
0.16201	1.279373	0.326803	88.508774	1.645368	0							0.164792	-2.869055	0.82118	-0.241619
0.16251	1.287234	0.327801	88.509132	1.650362	0							0.165292	-2.86886	0.823677	-0.241837
0.163009	1.294584	0.3288	88.509369	1.655357	0							0.165791	-2.868665	0.826174	-0.239908
0.163508	1.301971	0.329799	88.509544	1.660351	0							0.166291	-2.868469	0.82867	-0.238024
0.164008	1.309209	0.330798	88.50972	1.665346	0							0.16679	-2.868274	0.831167	-0.236892
0.164507	1.316584	0.331796	88.509941	1.67034	0							0.167289	-2.868079	0.833664	-0.236331
0.165007	1.322796	0.332795	88.510307	1.675335	0							0.167789	-2.867884	0.836161	-0.234695
0.165506	1.328319	0.333794	88.51046	1.680329	0							0.168288	-2.867688	0.838658	-0.233271
0.166005	1.3337	0.334793	88.510422	1.685323	0							0.168787	-2.867493	0.841155	-0.231864
0.166505	1.339078	0.335791	88.510048	1.690318	0							0.169287	-2.867298	0.843652	-0.232451
0.167004	1.344465	0.33679	88.51033	1.695312	0							0.169786	-2.867103	0.846148	-0.230804
0.167503	1.349724	0.337789	88.510521	1.700307	0							0.170285	-2.866707	0.848645	-0.232747
0.168003	1.354274	0.338788	88.510704	1.705301	0							0.170785	-2.866311	0.851142	-0.23551
0.168502	1.358655	0.339786	88.510872	1.710295	0							0.171284	-2.865915	0.853639	-0.237921
0.169002	1.362989	0.340785	88.511185	1.71529	0							0.171784	-2.865519	0.856136	-0.239661
0.169501	1.367281	0.341784	88.511215	1.720284	0							0.172283	-2.865123	0.858633	-0.240656
0.17	1.371583	0.342783	88.511429	1.725278	0							0.172782	-2.864727	0.86113	-0.241107
0.1705	1.375556	0.343781	88.511772	1.730273	0							0.173282	-2.864332	0.863626	-0.240487
0.170999	1.378021	0.34478	88.512123	1.735267	0							0.173781	-2.863936	0.866123	-0.242135
0.171498	1.380191	0.345779	88.512291	1.740262	0							0.17428	-2.86354	0.86862	-0.241604
0.171998	1.382361	0.346778	88.512497	1.745256	0							0.17478	-2.863144	0.871117	-0.241451
0.172497	1.38452	0.347776	88.512772	1.75025	0							0.175279	-2.862945	0.873614	-0.240155
0.172997	1.38669	0.348775	88.51329	1.755245	0							0.175779	-2.862746	0.876111	-0.239179
0.173496	1.388474	0.349774	88.513878	1.760239	0							0.176278	-2.862547	0.878608	-0.238019
0.173995	1.389198	0.350773	88.514114	1.765234	0							0.176777	-2.862348	0.881104	-0.237465
0.174495	1.389759	0.351771	88.514587	1.770228	0							0.177277	-2.862149	0.883601	-0.237358
0.174994	1.390329	0.35277	88.514503	1.775222	0							0.177776	-2.86195	0.886098	-0.238103
0.175493	1.390893	0.353769	88.514816	1.780217	0							0.178275	-2.861751	0.888595	-0.238407
0.175993	1.391455	0.354768	88.514755	1.785211	0							0.178775	-2.861552	0.891092	-0.235052
0.176492	1.3908	0.355766	88.514648	1.790206	0							0.179274	-2.861353	0.893589	-0.234665
0.176991	1.389724	0.356765	88.514763	1.7952	0							0.179774	-2.861154	0.896086	-0.234779
0.177491	1.388605	0.357764	88.514946	1.800194	0							0.180273	-2.860954	0.898582	-0.233918
0.17799	1.387482	0.358762	88.51545	1.805189	0							0.180772	-2.860754	0.901079	-0.2331
0.17849	1.386358	0.359761	88.515778	1.810183	0							0.181272	-2.860554	0.903576	-0.232542
0.178989	1.385129	0.36076	88.515846	1.815178	0							0.181771	-2.860354	0.906073	-0.232167
0.179488	1.38294	0.361759	88.516068	1.820172	0							0.18227	-2.860154	0.90857	-0.232032
0.179988	1.380579	0.362757	88.515938	1.825166	0							0.18277	-2.859954	0.911067	-0.229028
0.180487	1.378221	0.363756	88.516052	1.830161	0							0.183269	-2.859753	0.913563	-0.226728
0.180986	1.37587	0.364755	88.516235	1.835155	0							0.183768	-2.859553	0.91606	-0.228852
0.181486	1.373502	0.365754	88.516228	1.84015	0							0.184268	-2.859353	0.918557	-0.230244
0.181985	1.371161	0.366752	88.516212	1.845144	0							0.184767	-2.859153	0.921054	-0.230829
0.182485	1.368714	0.367751	88.516518	1.850138	0							0.185267	-2.858748	0.923551	-0.231851
0.182984	1.366279	0.36875	88.517067	1.855133	0							0.185766	-2.858342	0.926048	-0.232629
0.183483	1.363833	0.369749	88.517426	1.860127	0							0.186265	-2.857937	0.928545	-0.232328
0.183983	1.361365	0.370747	88.517563	1.865121	0							0.186765	-2.857532	0.931041	-0.233036
0.184482	1.358862	0.371746	88.517883	1.870116	0							0.187264	-2.857127	0.933538	-0.233576
0.184981	1.355411	0.372745	88.518501	1.87511	0							0.187763	-2.856721	0.936035	-0.236308
0.185481	1.351748	0.373744	88.518883	1.880105	0							0.188263	-2.856316	0.938532	-0.238869
0.18598	1.348073	0.374742	88.519142	1.885099	0							0.188762	-2.855911	0.941029	-0.238863
0.18648	1.344411	0.375741	88.519127	1.890093	0							0.189262	-2.855506	0.943526	-0.238143
0.186979	1.340809	0.37674	88.519073	1.895088	0							0.189761	-2.8551	0.946023	-0.237849
0.187478	1.33722	0.377739	88.518944	1.900082	0							0.19026	-2.854897	0.948519	-0.238245
0.187978	1.333872	0.378737	88.519241	1.905077	0							0.19076	-2.854693	0.951016	-0.23672
0.188477	1.330524	0.379736	88.519577	1.910071	0							0.191259	-2.85449	0.953513	-0.236576
0.188976	1.327144	0.380735	88.519562	1.915066	0							0.191758	-2.854286	0.95601	-0.234855
0.189476	1.323758	0.381734	88.519897	1.92006	0							0.192258	-2.854083	0.958507	-0.233294
0.189975	1.320347	0.382732	88.520096	1.925054	0							0.192757	-2.85388	0.961004	-0.232348
0.190474	1.316868	0.383731	88.520386	1.930049	0							0.193257	-2.853676	0.963501	-0.232721
0.190974	1.31341	0.38473	88.520332	1.935043	0							0.193756	-2.853473	0.965997	-0.233134
0.191473	1.309977	0.385728	88.520523	1.940037	0							0.194255	-2.853269	0.968494	-0.233176
0.191973	1.306534	0.386727	88.52047	1.945032	0							0.194755	-2.853066	0.970991	-0.232811
0.192472	1.303095	0.387726	88.52066	1.950026	0							0.195254	-2.852861	0.973488	-0.232178
0.192971	1.299583	0.388725	88.520485	1.955021	0							0.195753	-2.852657	0.975985	-0.23299
0.193471	1.296056	0.389723	88.520638	1.960015	0							0.196253	-2.852452	0.978482	-0.232091
0.19397	1.292517	0.390722	88.520744	1.965009	0							0.196752	-2.852248	0.980979	-0.232407
0.194469	1.28898	0.391721	88.520836	1.970004	0							0.197252	-2.852043	0.983475	-0.233181
0.194969	1.28546	0.39272	88.520943	1.974998	0							0.197751	-2.851839	0.985972	-0.2339
0.195468	1.281791	0.393718	88.520973	1.979993	0							0.19825	-2.851634	0.988469	-0.23347
0.195968	1.277576	0.394717	88.52092	1.984987	0							0.19875	-2.85143	0.990966	-0.231905
0.196467	1.273225	0.395716	88.521271	1.989981	0							0.199249	-2.851225	0.993463	-0.230955
0.196966	1.268886	0.396715	88.52153	1.994976	0							0.199748	-2.851021	0.99596	-0.230739
0.197466	1.264555	0.397713	88.521912	1.99997	0							0.200248	-2.850607	0.998457	-0.231021
0.197965	1.260221	0.398712	88.522156	2.004965	0							0.200747	-2.850194	1.000953	-0.23038
0.198464	1.255715	0.399711	88.522316	2.009959	0							0.201246	-2.84978	1.00345	-0.231561
0.198964	1.251718	0.40071	88.522224	2.014953	0							0.201746	-2.849366	1.005947	-0.232013
0.199463	1.247922	0.401708	88.522095	2.019948	0							0.202245	-2.848953	1.008444	-0.232013
0.199963	1.244108	0.402707	88.522461	2.024942	0							0.202745	-2.848539	1.010941	-0.231373
0.200462	1.240294	0.403706	88.522858	2.029937	0							0.203244	-2.848125	1.013438	-0.231276
0.200961	1.236605	0.404705	88.522919	2.034931	0							0.203743	-2.847712	1.015934	-0.232282
0.201461	1.233626	0.405703	88.523354	2.039925	0							0.204243	-2.847298	1.018431	-0.233469
0.20196	1.231054	0.406702	88.523521	2.04492	0							0.204742	-2.846885	1.020928	-0.235357
0.202459	1.228577	0.407701	88.524231	2.049914	0							0.205241	-2.846677	1.023425	-0.235493
0.202959	1.226079	0.4087	88.524139	2.054909	0							0.205741	-2.84647	1.025922	-0.235742
0.203458	1.223591	0.409698	88.524117	2.059903	0							0.20624	-2.846262	1.028419	-0.234981
0.203958	1.221034	0.410697	88.524292	2.064897	0							0.20674	-2.846055	1.030916	-0.235131
0.204457	1.218392	0.411696	88.524445	2.069892	0							0.207239	-2.845848	1.033412	-0.235044
0.204956	1.215752	0.412695	88.524498	2.074886	0							0.207738	-2.84564	1.035909	-0.234713
0.205456	1.21312	0.413693	88.524681	2.07988	0							0.208238	-2.845433	1.038406	-0.234301
0.205955	1.210486	0.414692	88.524818	2.084875	0							0.208737	-2.845225	1.040903	-0.233572
0.206454	1.207705	0.415691	88.525017	2.089869	0							0.209236	-2.845018	1.0434	-0.233072
0.206954	1.204738	0.416689	88.525253	2.094864	0							0.209736	-2.84481	1.045897	-0.23121
0.207453	1.201679	0.417688	88.525299	2.099858	0							0.210235	-2.844602	1.048394	-0.2313
0.207952	1.198623	0.418687	88.525902	2.104852	0							0.210735	-2.844394	1.05089	-0.232434
0.208452	1.195564	0.419686	88.526344	2.109847	0							0.211234	-2.844186	1.053387	-0.23315
0.208951	1.192517	0.420684	88.526581	2.114841	0							0.211733	-2.843977	1.055884	-0.234217
0.209451	1.189381	0.421683	88.526863	2.119836	0							0.212233	-2.843769	1.058381	-0.234887
0.20995	1.186788	0.422682	88.526718	2.12483	0							0.212732	-2.84356	1.060878	-0.23473
0.210449	1.184398	0.423681	88.527061	2.129824	0							0.213231	-2.843352	1.063375	-0.234421
0.210949	1.182013	0.424679	88.527039	2.134819	0							0.213731	-2.843144	1.065872	-0.234472
0.211448	1.179619	0.425678	88.527122	2.139813	0							0.21423	-2.842936	1.068368	-0.234547
0.211947	1.177125	0.426677	88.527252	2.144808	0							0.21473	-2.842727	1.070865	-0.235924
0.212447	1.174299	0.427676	88.526871	2.149802	0							0.215229	-2.842306	1.073362	-0.235817
0.212946	1.171409	0.428674	88.526741	2.154796	0							0.215728	-2.841885	1.075859	-0.235098
0.213446	1.168545	0.429673	88.526436	2.159791	0							0.216228	-2.841464	1.078356	-0.23514
0.213945	1.165689	0.430672	88.526665	2.164785	0							0.216727	-2.841043	1.080853	-0.234855
0.214444	1.162842	0.431671	88.527145	2.16978	0							0.217226	-2.840622	1.08335	-0.23484
0.214944	1.16001	0.432669	88.527275	2.174774	0							0.217726	-2.840201	1.085846	-0.235627
0.215443	1.157377	0.433668	88.527405	2.179768	0							0.218225	-2.839781	1.088343	-0.236551
0.215942	1.154844	0.434667	88.527618	2.184763	0							0.218724	-2.83936	1.09084	-0.237201
0.216442	1.152299	0.435666	88.527603	2.189757	0							0.219224	-2.838939	1.093337	-0.238137
0.216941	1.149747	0.436664	88.52771	2.194752	0							0.219723	-2.838518	1.095834	-0.2382
0.217441	1.147202	0.437663	88.527641	2.199746	0							0.220223	-2.838307	1.098331	-0.237318
0.21794	1.144795	0.438662	88.527306	2.20474	0							0.220722	-2.838096	1.100828	-0.23704
0.218439	1.142525	0.439661	88.527695	2.209735	0							0.221221	-2.837885	1.103324	-0.237088
0.218939	1.140287	0.440659	88.52771	2.214729	0							0.221721	-2.837674	1.105821	-0.235841
0.219438	1.138047	0.441658	88.527672	2.219723	0							0.22222	-2.837463	1.108318	-0.234005
0.219937	1.135804	0.442657	88.527557	2.224718	0							0.222719	-2.837252	1.110815	-0.232863
0.220437	1.133627	0.443655	88.527367	2.229712	0							0.223219	-2.837041	1.113312	-0.233189
0.220936	1.131792	0.444654	88.527016	2.234707	0							0.223718	-2.836831	1.115809	-0.234588
0.221435	1.13009	0.445653	88.527199	2.239701	0							0.224218	-2.83662	1.118306	-0.235986
0.221935	1.128389	0.446652	88.527679	2.244695	0							0.224717	-2.836409	1.120802	-0.23668
0.222434	1.126684	0.44765	88.527847	2.24969	0							0.225216	-2.836197	1.123299	-0.237721
0.222934	1.124989	0.448649	88.528061	2.254684	0							0.225716	-2.835985	1.125796	-0.239208
0.223433	1.123414	0.449648	88.528297	2.259679	0							0.226215	-2.835774	1.128293	-0.239
0.223932	1.121867	0.450647	88.529007	2.264673	0							0.226714	-2.835562	1.13079	-0.238427
0.224432	1.120324	0.451645	88.52961	2.269667	0							0.227214	-2.835351	1.133287	-0.238324
0.224931	1.118764	0.452644	88.529938	2.274662	0							0.227713	-2.835139	1.135784	-0.237935
0.22543	1.117219	0.453643	88.529755	2.279656	0							0.228213	-2.834927	1.13828	-0.237008
0.22593	1.115539	0.454642	88.529854	2.284651	0							0.228712	-2.834716	1.140777	-0.235546
0.226429	1.113358	0.45564	88.529663	2.289645	0							0.229211	-2.834504	1.143274	-0.233185
0.226929	1.110983	0.456639	88.529625	2.294639	0							0.229711	-2.834292	1.145771	-0.232563
0.227428	1.108625	0.457638	88.529434	2.299634	0							0.23021	-2.833865	1.148268	-0.234229
0.227927	1.106264	0.458637	88.529709	2.304628	0							0.230709	-2.833438	1.150765	-0.236128
0.228427	1.10389	0.459635	88.529961	2.309623	0							0.231209	-2.83301	1.153261	-0.238401
0.228926	1.101506	0.460634	88.529976	2.314617	0							0.231708	-2.832583	1.155758	-0.239857
0.229425	1.099048	0.461633	88.530273	2.319612	0							0.232207	-2.832156	1.158255	-0.241504
0.229925	1.096565	0.462632	88.5299	2.324606	0							0.232707	-2.831728	1.160752	-0.243001
0.230424	1.094084	0.46363	88.529839	2.3296	0							0.233206	-2.831301	1.163249	-0.24289
0.230924	1.091604	0.464629	88.530136	2.334595	0							0.233706	-2.830874	1.165746	-0.243776
0.231423	1.089208	0.465628	88.530167	2.339589	0							0.234205	-2.830447	1.168243	-0.245236
0.231922	1.086912	0.466627	88.53019	2.344584	0							0.234704	-2.830019	1.170739	-0.244222
0.232422	1.084619	0.467625	88.530212	2.349578	0							0.235204	-2.829806	1.173236	-0.241423
0.232921	1.082329	0.468624	88.530334	2.354572	0							0.235703	-2.829592	1.175733	-0.240126
0.23342	1.080035	0.469623	88.530396	2.359567	0							0.236202	-2.829378	1.17823	-0.239787
0.23392	1.077745	0.470622	88.530434	2.364561	0							0.236702	-2.829164	1.180727	-0.239617
0.234419	1.075672	0.47162	88.530823	2.369555	0							0.237201	-2.82895	1.183224	-0.238817
0.234919	1.073726	0.472619	88.531052	2.37455	0							0.237701	-2.828737	1.185721	-0.238326
0.235418	1.071811	0.473618	88.531242	2.379544	0							0.2382	-2.828523	1.188217	-0.239436
0.235917	1.069897	0.474616	88.531425	2.384539	0							0.238699	-2.828309	1.190714	-0.239778
